Timestamp,Prix actuel,Changement,Changement (%),Heure de mise à jour,Prédiction du cumul des prix
2024-11-12 22:37:34,6800.0,"-0,04","(-0,06%)",22:32:51,6800.0
2024-11-12 22:37:44,6798.0,"-0,06","(-0,09%)",22:37:35,6799.0
2024-11-12 22:37:55,6799.0,"-0,05","(-0,07%)",22:37:50,6799.0
2024-11-12 22:38:05,6799.0,"-0,05","(-0,07%)",22:37:50,6799.0
2024-11-12 22:38:15,6799.0,"-0,05","(-0,07%)",22:38:13,6799.0
2024-11-12 22:38:25,6799.0,"-0,05","(-0,07%)",22:38:13,6799.0
2024-11-12 22:38:35,6799.0,"-0,05","(-0,07%)",22:38:13,6799.0
2024-11-12 22:38:45,6799.0,"-0,05","(-0,07%)",22:38:13,6799.0
2024-11-12 22:38:56,6799.0,"-0,05","(-0,07%)",22:38:13,6799.0
2024-11-12 22:39:06,6799.0,"-0,05","(-0,07%)",22:39:02,6799.0
2024-11-12 22:39:16,6799.0,"-0,05","(-0,07%)",22:39:02,6799.0
2024-11-12 22:39:26,6799.0,"-0,05","(-0,07%)",22:39:02,6799.0
2024-11-12 22:39:36,6799.0,"-0,05","(-0,07%)",22:39:02,6799.0
2024-11-12 22:39:46,6799.0,"-0,05","(-0,07%)",22:39:02,6799.0
2024-11-12 22:39:57,6798.0,"-0,06","(-0,09%)",22:39:56,6798.933333333333
2024-11-12 22:40:07,6797.0,"-0,07","(-0,10%)",22:40:01,6798.8125
2024-11-12 22:40:17,6797.0,"-0,07","(-0,10%)",22:40:01,6798.705882352941
2024-11-12 22:40:27,6797.0,"-0,07","(-0,10%)",22:40:01,6798.611111111111
2024-11-12 22:40:37,6799.0,"-0,05","(-0,07%)",22:40:32,6798.631578947368
2024-11-12 22:40:47,6798.0,"-0,06","(-0,09%)",22:40:41,6798.6
2024-11-12 22:40:58,6799.0,"-0,05","(-0,07%)",22:40:50,6798.619047619048
2024-11-12 22:41:08,6799.0,"-0,05","(-0,07%)",22:40:50,6798.636363636364
2024-11-12 22:41:18,6800.0,"-0,04","(-0,06%)",22:41:11,6798.695652173913
2024-11-12 22:41:28,6798.0,"-0,06","(-0,09%)",22:41:26,6798.666666666667
2024-11-12 22:41:38,6797.0,"-0,07","(-0,10%)",22:41:30,6798.6
2024-11-12 22:41:48,6797.0,"-0,07","(-0,10%)",22:41:30,6798.538461538462
2024-11-12 22:41:59,6798.0,"-0,06","(-0,09%)",22:41:53,6798.518518518518
2024-11-12 22:42:09,6797.0,"-0,07","(-0,10%)",22:42:00,6798.464285714285
2024-11-12 22:42:19,6797.0,"-0,07","(-0,10%)",22:42:00,6798.413793103448
2024-11-12 22:42:29,6797.0,"-0,07","(-0,10%)",22:42:00,6798.366666666667
2024-11-12 22:42:39,6798.0,"-0,06","(-0,09%)",22:42:33,6798.354838709677
2024-11-12 22:42:50,6798.0,"-0,06","(-0,09%)",22:42:33,6798.34375
2024-11-12 22:43:00,6798.0,"-0,06","(-0,09%)",22:42:33,6798.333333333333
2024-11-12 22:43:10,6797.0,"-0,07","(-0,10%)",22:43:07,6798.294117647059
2024-11-12 22:43:20,6797.0,"-0,07","(-0,10%)",22:43:07,6798.257142857143
2024-11-12 22:43:30,6797.0,"-0,07","(-0,10%)",22:43:07,6798.222222222223
2024-11-12 22:43:41,6797.0,"-0,07","(-0,10%)",22:43:07,6798.189189189189
2024-11-12 22:43:51,6798.0,"-0,06","(-0,09%)",22:43:47,6798.184210526316
2024-11-12 22:44:01,6798.0,"-0,06","(-0,09%)",22:43:47,6798.179487179487
2024-11-12 22:44:11,6798.0,"-0,06","(-0,09%)",22:43:47,6798.175
2024-11-12 22:44:21,6798.0,"-0,06","(-0,09%)",22:43:47,6798.170731707317
2024-11-12 22:44:31,6798.0,"-0,06","(-0,09%)",22:43:47,6798.166666666667
2024-11-12 22:44:41,6798.0,"-0,06","(-0,09%)",22:43:47,6798.162790697675
2024-11-12 22:44:51,6798.0,"-0,06","(-0,09%)",22:43:47,6798.159090909091
2024-11-12 22:45:02,6798.0,"-0,06","(-0,09%)",22:43:47,6798.155555555555
2024-11-12 22:45:12,6798.0,"-0,06","(-0,09%)",22:43:47,6798.152173913043
2024-11-12 22:45:22,6798.0,"-0,06","(-0,09%)",22:43:47,6798.148936170212
2024-11-12 22:45:32,6798.0,"-0,06","(-0,09%)",22:43:47,6798.145833333333
2024-11-12 22:45:42,6798.0,"-0,06","(-0,09%)",22:43:47,6798.142857142857
2024-11-12 22:45:52,6798.0,"-0,06","(-0,09%)",22:43:47,6798.14
2024-11-12 22:46:02,6798.0,"-0,06","(-0,09%)",22:43:47,6798.137254901961
2024-11-12 22:46:13,6798.0,"-0,06","(-0,09%)",22:43:47,6798.134615384615
2024-11-12 22:46:23,6798.0,"-0,06","(-0,09%)",22:43:47,6798.132075471698
2024-11-12 22:46:33,6798.0,"-0,06","(-0,09%)",22:43:47,6798.12962962963
2024-11-12 22:46:43,6798.0,"-0,06","(-0,09%)",22:43:47,6798.127272727273
2024-11-12 22:46:53,6798.0,"-0,06","(-0,09%)",22:43:47,6798.125
2024-11-12 22:47:03,6798.0,"-0,06","(-0,09%)",22:43:47,6798.122807017544
2024-11-12 22:47:14,6798.0,"-0,06","(-0,09%)",22:43:47,6798.120689655172
2024-11-12 22:47:24,6798.0,"-0,06","(-0,09%)",22:43:47,6798.118644067797
2024-11-12 22:47:34,6798.0,"-0,06","(-0,09%)",22:43:47,6798.116666666667
2024-11-12 22:47:44,6798.0,"-0,06","(-0,09%)",22:43:47,6798.11475409836
2024-11-12 22:47:54,6798.0,"-0,06","(-0,09%)",22:43:47,6798.112903225807
2024-11-12 22:48:04,6798.0,"-0,06","(-0,09%)",22:43:47,6798.111111111111
2024-11-12 22:48:14,6798.0,"-0,06","(-0,09%)",22:43:47,6798.109375
2024-11-12 22:48:25,6798.0,"-0,06","(-0,09%)",22:43:47,6798.107692307693
2024-11-12 22:48:35,6798.0,"-0,06","(-0,09%)",22:43:47,6798.106060606061
2024-11-12 22:48:45,6798.0,"-0,06","(-0,09%)",22:43:47,6798.104477611941
2024-11-12 22:48:55,6798.0,"-0,06","(-0,09%)",22:43:47,6798.10294117647
2024-11-12 22:49:05,6798.0,"-0,06","(-0,09%)",22:43:47,6798.101449275362
2024-11-12 22:49:15,6798.0,"-0,06","(-0,09%)",22:43:47,6798.1
2024-11-12 22:49:25,6798.0,"-0,06","(-0,09%)",22:43:47,6798.098591549296
2024-11-12 22:49:36,6798.0,"-0,06","(-0,09%)",22:43:47,6798.097222222223
2024-11-12 22:49:46,6798.0,"-0,06","(-0,09%)",22:43:47,6798.095890410959
2024-11-12 22:49:56,6798.0,"-0,06","(-0,09%)",22:43:47,6798.094594594595
2024-11-12 22:50:06,6798.0,"-0,06","(-0,09%)",22:43:47,6798.093333333333
2024-11-12 22:50:16,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0921052631575
2024-11-12 22:50:26,6798.0,"-0,06","(-0,09%)",22:43:47,6798.090909090909
2024-11-12 22:50:37,6798.0,"-0,06","(-0,09%)",22:43:47,6798.089743589743
2024-11-12 22:50:47,6798.0,"-0,06","(-0,09%)",22:43:47,6798.088607594937
2024-11-12 22:50:57,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0875
2024-11-12 22:51:07,6798.0,"-0,06","(-0,09%)",22:43:47,6798.086419753086
2024-11-12 22:51:17,6798.0,"-0,06","(-0,09%)",22:43:47,6798.085365853659
2024-11-12 22:51:27,6798.0,"-0,06","(-0,09%)",22:43:47,6798.084337349397
2024-11-12 22:51:37,6798.0,"-0,06","(-0,09%)",22:43:47,6798.083333333333
2024-11-12 22:51:48,6798.0,"-0,06","(-0,09%)",22:43:47,6798.082352941176
2024-11-12 22:51:58,6798.0,"-0,06","(-0,09%)",22:43:47,6798.081395348837
2024-11-12 22:52:08,6798.0,"-0,06","(-0,09%)",22:43:47,6798.080459770115
2024-11-12 22:52:18,6798.0,"-0,06","(-0,09%)",22:43:47,6798.079545454545
2024-11-12 22:52:28,6798.0,"-0,06","(-0,09%)",22:43:47,6798.078651685393
2024-11-12 22:52:38,6798.0,"-0,06","(-0,09%)",22:43:47,6798.077777777778
2024-11-12 22:52:48,6798.0,"-0,06","(-0,09%)",22:43:47,6798.076923076923
2024-11-12 22:52:59,6798.0,"-0,06","(-0,09%)",22:43:47,6798.076086956522
2024-11-12 22:53:09,6798.0,"-0,06","(-0,09%)",22:43:47,6798.075268817204
2024-11-12 22:53:19,6798.0,"-0,06","(-0,09%)",22:43:47,6798.074468085107
2024-11-12 22:53:29,6798.0,"-0,06","(-0,09%)",22:43:47,6798.073684210526
2024-11-12 22:53:39,6798.0,"-0,06","(-0,09%)",22:43:47,6798.072916666667
2024-11-12 22:53:49,6798.0,"-0,06","(-0,09%)",22:43:47,6798.072164948454
2024-11-12 22:54:00,6798.0,"-0,06","(-0,09%)",22:43:47,6798.071428571428
2024-11-12 22:54:10,6798.0,"-0,06","(-0,09%)",22:43:47,6798.070707070707
2024-11-12 22:54:20,6798.0,"-0,06","(-0,09%)",22:43:47,6798.07
2024-11-12 22:54:30,6798.0,"-0,06","(-0,09%)",22:43:47,6798.069306930693
2024-11-12 22:54:40,6798.0,"-0,06","(-0,09%)",22:43:47,6798.068627450981
2024-11-12 22:54:51,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0679611650485
2024-11-12 22:55:01,6798.0,"-0,06","(-0,09%)",22:43:47,6798.067307692308
2024-11-12 22:55:11,6798.0,"-0,06","(-0,09%)",22:43:47,6798.066666666667
2024-11-12 22:55:21,6798.0,"-0,06","(-0,09%)",22:43:47,6798.066037735849
2024-11-12 22:55:31,6798.0,"-0,06","(-0,09%)",22:43:47,6798.065420560748
2024-11-12 22:55:41,6798.0,"-0,06","(-0,09%)",22:43:47,6798.064814814815
2024-11-12 22:55:51,6798.0,"-0,06","(-0,09%)",22:43:47,6798.064220183486
2024-11-12 22:56:02,6798.0,"-0,06","(-0,09%)",22:43:47,6798.063636363637
2024-11-12 22:56:12,6798.0,"-0,06","(-0,09%)",22:43:47,6798.063063063063
2024-11-12 22:56:22,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0625
2024-11-12 22:56:32,6798.0,"-0,06","(-0,09%)",22:43:47,6798.061946902655
2024-11-12 22:56:42,6798.0,"-0,06","(-0,09%)",22:43:47,6798.061403508772
2024-11-12 22:56:52,6798.0,"-0,06","(-0,09%)",22:43:47,6798.060869565217
2024-11-12 22:57:02,6798.0,"-0,06","(-0,09%)",22:43:47,6798.060344827586
2024-11-12 22:57:13,6798.0,"-0,06","(-0,09%)",22:43:47,6798.059829059829
2024-11-12 22:57:23,6798.0,"-0,06","(-0,09%)",22:43:47,6798.059322033899
2024-11-12 22:57:33,6798.0,"-0,06","(-0,09%)",22:43:47,6798.058823529412
2024-11-12 22:57:43,6798.0,"-0,06","(-0,09%)",22:43:47,6798.058333333333
2024-11-12 22:57:53,6798.0,"-0,06","(-0,09%)",22:43:47,6798.05785123967
2024-11-12 22:58:04,6798.0,"-0,06","(-0,09%)",22:43:47,6798.05737704918
2024-11-12 22:58:14,6798.0,"-0,06","(-0,09%)",22:43:47,6798.056910569106
2024-11-12 22:58:24,6798.0,"-0,06","(-0,09%)",22:43:47,6798.056451612903
2024-11-12 22:58:34,6798.0,"-0,06","(-0,09%)",22:43:47,6798.056
2024-11-12 22:58:44,6798.0,"-0,06","(-0,09%)",22:43:47,6798.055555555556
2024-11-12 22:58:54,6798.0,"-0,06","(-0,09%)",22:43:47,6798.055118110236
2024-11-12 22:59:05,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0546875
2024-11-12 22:59:15,6798.0,"-0,06","(-0,09%)",22:43:47,6798.054263565891
2024-11-12 22:59:25,6798.0,"-0,06","(-0,09%)",22:43:47,6798.053846153846
2024-11-12 22:59:35,6798.0,"-0,06","(-0,09%)",22:43:47,6798.053435114503
2024-11-12 22:59:45,6798.0,"-0,06","(-0,09%)",22:43:47,6798.05303030303
2024-11-12 22:59:55,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0526315789475
2024-11-12 23:00:05,6798.0,"-0,06","(-0,09%)",22:43:47,6798.05223880597
2024-11-12 23:00:16,6798.0,"-0,06","(-0,09%)",22:43:47,6798.051851851852
2024-11-12 23:00:26,6798.0,"-0,06","(-0,09%)",22:43:47,6798.051470588235
2024-11-12 23:00:36,6798.0,"-0,06","(-0,09%)",22:43:47,6798.051094890511
2024-11-12 23:00:46,6798.0,"-0,06","(-0,09%)",22:43:47,6798.050724637681
2024-11-12 23:00:56,6798.0,"-0,06","(-0,09%)",22:43:47,6798.050359712231
2024-11-12 23:01:06,6798.0,"-0,06","(-0,09%)",22:43:47,6798.05
2024-11-12 23:01:16,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0496453900705
2024-11-12 23:01:27,6798.0,"-0,06","(-0,09%)",22:43:47,6798.049295774648
2024-11-12 23:01:37,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0489510489515
2024-11-12 23:01:47,6798.0,"-0,06","(-0,09%)",22:43:47,6798.048611111111
2024-11-12 23:01:57,6798.0,"-0,06","(-0,09%)",22:43:47,6798.048275862069
2024-11-12 23:02:07,6798.0,"-0,06","(-0,09%)",22:43:47,6798.04794520548
2024-11-12 23:02:17,6798.0,"-0,06","(-0,09%)",22:43:47,6798.047619047619
2024-11-12 23:02:27,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0472972972975
2024-11-12 23:02:38,6798.0,"-0,06","(-0,09%)",22:43:47,6798.046979865771
2024-11-12 23:02:48,6798.0,"-0,06","(-0,09%)",22:43:47,6798.046666666667
2024-11-12 23:02:58,6798.0,"-0,06","(-0,09%)",22:43:47,6798.046357615894
2024-11-12 23:03:08,6798.0,"-0,06","(-0,09%)",22:43:47,6798.046052631579
2024-11-12 23:03:18,6798.0,"-0,06","(-0,09%)",22:43:47,6798.045751633987
2024-11-12 23:03:28,6798.0,"-0,06","(-0,09%)",22:43:47,6798.045454545455
2024-11-12 23:03:38,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0451612903225
2024-11-12 23:03:49,6798.0,"-0,06","(-0,09%)",22:43:47,6798.044871794872
2024-11-12 23:03:59,6798.0,"-0,06","(-0,09%)",22:43:47,6798.044585987262
2024-11-12 23:04:09,6798.0,"-0,06","(-0,09%)",22:43:47,6798.044303797468
2024-11-12 23:04:19,6798.0,"-0,06","(-0,09%)",22:43:47,6798.044025157233
2024-11-12 23:04:29,6798.0,"-0,06","(-0,09%)",22:43:47,6798.04375
2024-11-12 23:04:40,6798.0,"-0,06","(-0,09%)",22:43:47,6798.04347826087
2024-11-12 23:04:50,6798.0,"-0,06","(-0,09%)",22:43:47,6798.043209876543
2024-11-12 23:05:00,6798.0,"-0,06","(-0,09%)",22:43:47,6798.042944785276
2024-11-12 23:05:10,6798.0,"-0,06","(-0,09%)",22:43:47,6798.042682926829
2024-11-12 23:05:20,6798.0,"-0,06","(-0,09%)",22:43:47,6798.042424242424
2024-11-12 23:05:30,6798.0,"-0,06","(-0,09%)",22:43:47,6798.042168674699
2024-11-12 23:05:40,6798.0,"-0,06","(-0,09%)",22:43:47,6798.041916167665
2024-11-12 23:05:51,6798.0,"-0,06","(-0,09%)",22:43:47,6798.041666666667
2024-11-12 23:06:01,6798.0,"-0,06","(-0,09%)",22:43:47,6798.041420118343
2024-11-12 23:06:11,6798.0,"-0,06","(-0,09%)",22:43:47,6798.041176470589
2024-11-12 23:06:21,6798.0,"-0,06","(-0,09%)",22:43:47,6798.040935672515
2024-11-12 23:06:31,6798.0,"-0,06","(-0,09%)",22:43:47,6798.040697674419
2024-11-12 23:06:42,6798.0,"-0,06","(-0,09%)",22:43:47,6798.040462427745
2024-11-12 23:06:52,6798.0,"-0,06","(-0,09%)",22:43:47,6798.040229885058
2024-11-12 23:07:02,6798.0,"-0,06","(-0,09%)",22:43:47,6798.04
2024-11-12 23:07:12,6798.0,"-0,06","(-0,09%)",22:43:47,6798.039772727273
2024-11-12 23:07:22,6798.0,"-0,06","(-0,09%)",22:43:47,6798.039548022599
2024-11-12 23:07:32,6798.0,"-0,06","(-0,09%)",22:43:47,6798.039325842697
2024-11-12 23:07:42,6798.0,"-0,06","(-0,09%)",22:43:47,6798.039106145251
2024-11-12 23:07:53,6798.0,"-0,06","(-0,09%)",22:43:47,6798.038888888889
2024-11-12 23:08:03,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03867403315
2024-11-12 23:08:13,6798.0,"-0,06","(-0,09%)",22:43:47,6798.038461538462
2024-11-12 23:08:23,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03825136612
2024-11-12 23:08:33,6798.0,"-0,06","(-0,09%)",22:43:47,6798.038043478261
2024-11-12 23:08:43,6798.0,"-0,06","(-0,09%)",22:43:47,6798.037837837838
2024-11-12 23:08:53,6798.0,"-0,06","(-0,09%)",22:43:47,6798.037634408603
2024-11-12 23:09:03,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03743315508
2024-11-12 23:09:14,6798.0,"-0,06","(-0,09%)",22:43:47,6798.037234042553
2024-11-12 23:09:24,6798.0,"-0,06","(-0,09%)",22:43:47,6798.037037037037
2024-11-12 23:09:34,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0368421052635
2024-11-12 23:09:44,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0366492146595
2024-11-12 23:09:54,6798.0,"-0,06","(-0,09%)",22:43:47,6798.036458333333
2024-11-12 23:10:05,6798.0,"-0,06","(-0,09%)",22:43:47,6798.036269430052
2024-11-12 23:10:15,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0360824742265
2024-11-12 23:10:25,6798.0,"-0,06","(-0,09%)",22:43:47,6798.035897435898
2024-11-12 23:10:35,6798.0,"-0,06","(-0,09%)",22:43:47,6798.035714285715
2024-11-12 23:10:45,6798.0,"-0,06","(-0,09%)",22:43:47,6798.035532994923
2024-11-12 23:10:55,6798.0,"-0,06","(-0,09%)",22:43:47,6798.035353535353
2024-11-12 23:11:06,6798.0,"-0,06","(-0,09%)",22:43:47,6798.035175879397
2024-11-12 23:11:16,6798.0,"-0,06","(-0,09%)",22:43:47,6798.035
2024-11-12 23:11:26,6798.0,"-0,06","(-0,09%)",22:43:47,6798.034825870647
2024-11-12 23:11:36,6798.0,"-0,06","(-0,09%)",22:43:47,6798.034653465346
2024-11-12 23:11:46,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0344827586205
2024-11-12 23:11:56,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03431372549
2024-11-12 23:12:07,6798.0,"-0,06","(-0,09%)",22:43:47,6798.034146341463
2024-11-12 23:12:17,6798.0,"-0,06","(-0,09%)",22:43:47,6798.033980582524
2024-11-12 23:12:27,6798.0,"-0,06","(-0,09%)",22:43:47,6798.033816425121
2024-11-12 23:12:37,6798.0,"-0,06","(-0,09%)",22:43:47,6798.033653846154
2024-11-12 23:12:47,6798.0,"-0,06","(-0,09%)",22:43:47,6798.033492822967
2024-11-12 23:12:57,6798.0,"-0,06","(-0,09%)",22:43:47,6798.033333333334
2024-11-12 23:13:08,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03317535545
2024-11-12 23:13:18,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0330188679245
2024-11-12 23:13:28,6798.0,"-0,06","(-0,09%)",22:43:47,6798.032863849765
2024-11-12 23:13:38,6798.0,"-0,06","(-0,09%)",22:43:47,6798.032710280374
2024-11-12 23:13:49,6798.0,"-0,06","(-0,09%)",22:43:47,6798.032558139535
2024-11-12 23:13:59,6798.0,"-0,06","(-0,09%)",22:43:47,6798.032407407408
2024-11-12 23:14:09,6798.0,"-0,06","(-0,09%)",22:43:47,6798.032258064516
2024-11-12 23:14:19,6798.0,"-0,06","(-0,09%)",22:43:47,6798.032110091744
2024-11-12 23:14:29,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03196347032
2024-11-12 23:14:39,6798.0,"-0,06","(-0,09%)",22:43:47,6798.031818181818
2024-11-12 23:14:49,6798.0,"-0,06","(-0,09%)",22:43:47,6798.031674208145
2024-11-12 23:15:00,6798.0,"-0,06","(-0,09%)",22:43:47,6798.031531531532
2024-11-12 23:15:10,6798.0,"-0,06","(-0,09%)",22:43:47,6798.031390134529
2024-11-12 23:15:20,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03125
2024-11-12 23:15:30,6798.0,"-0,06","(-0,09%)",22:43:47,6798.031111111111
2024-11-12 23:15:40,6798.0,"-0,06","(-0,09%)",22:43:47,6798.030973451328
2024-11-12 23:15:50,6798.0,"-0,06","(-0,09%)",22:43:47,6798.030837004405
2024-11-12 23:16:00,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0307017543855
2024-11-12 23:16:11,6798.0,"-0,06","(-0,09%)",22:43:47,6798.03056768559
2024-11-12 23:16:21,6798.0,"-0,06","(-0,09%)",22:43:47,6798.030434782609
2024-11-12 23:16:31,6798.0,"-0,06","(-0,09%)",22:43:47,6798.030303030303
2024-11-12 23:16:41,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0301724137935
2024-11-12 23:16:51,6798.0,"-0,06","(-0,09%)",22:43:47,6798.030042918455
2024-11-12 23:17:01,6798.0,"-0,06","(-0,09%)",22:43:47,6798.029914529914
2024-11-12 23:17:11,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0297872340425
2024-11-12 23:17:22,6798.0,"-0,06","(-0,09%)",22:43:47,6798.029661016949
2024-11-12 23:17:32,6798.0,"-0,06","(-0,09%)",22:43:47,6798.029535864979
2024-11-12 23:17:42,6798.0,"-0,06","(-0,09%)",22:43:47,6798.029411764706
2024-11-12 23:17:52,6798.0,"-0,06","(-0,09%)",22:43:47,6798.029288702929
2024-11-12 23:18:02,6798.0,"-0,06","(-0,09%)",22:43:47,6798.029166666666
2024-11-12 23:18:13,6798.0,"-0,06","(-0,09%)",22:43:47,6798.029045643154
2024-11-12 23:18:23,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028925619835
2024-11-12 23:18:33,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028806584362
2024-11-12 23:18:43,6798.0,"-0,06","(-0,09%)",22:43:47,6798.0286885245905
2024-11-12 23:18:53,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028571428571
2024-11-12 23:19:03,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028455284553
2024-11-12 23:19:14,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028340080971
2024-11-12 23:19:24,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028225806452
2024-11-12 23:19:34,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028112449799
2024-11-12 23:19:44,6798.0,"-0,06","(-0,09%)",22:43:47,6798.028
2024-11-13 15:38:20,6739.0,"-0,73","(-1,07%)",15:38:08,6739.0
2024-11-13 15:38:31,6739.0,"-0,73","(-1,07%)",15:38:08,6739.0
2024-11-13 15:38:41,6739.0,"-0,73","(-1,07%)",15:38:08,6739.0
2024-11-13 15:38:51,6739.0,"-0,73","(-1,07%)",15:38:08,6739.0
2024-11-13 15:39:01,6739.0,"-0,73","(-1,07%)",15:38:08,6739.0
2024-11-13 16:09:04,6729.0,"-0,83","(-1,22%)",16:09:03,6729.0
2024-11-13 16:09:14,6728.0,"-0,84","(-1,23%)",16:09:14,6728.0
2024-11-13 16:09:24,6725.0,"-0,87","(-1,28%)",16:09:24,6725.0
2024-11-13 16:09:34,6731.0,"-0,81","(-1,19%)",16:09:30,6731.0
2024-11-13 16:09:45,6733.0,"-0,79","(-1,16%)",16:09:40,6733.0
2024-11-13 16:09:55,6735.0,"-0,77","(-1,13%)",16:09:53,6735.0
2024-11-13 16:10:05,6731.0,"-0,81","(-1,19%)",16:10:04,6731.0
2024-11-13 16:10:15,6733.0,"-0,79","(-1,16%)",16:10:11,6733.0
2024-11-13 16:10:25,6733.0,"-0,79","(-1,16%)",16:10:23,6733.0
2024-11-13 16:10:35,6733.0,"-0,79","(-1,16%)",16:10:23,6733.0
2024-11-13 16:10:45,6733.0,"-0,79","(-1,16%)",16:10:23,6733.0
2024-11-13 16:10:55,6733.0,"-0,79","(-1,16%)",16:10:23,6733.0
2024-11-13 16:11:05,6733.0,"-0,79","(-1,16%)",16:10:23,6733.0
2024-11-13 16:11:15,6733.0,"-0,79","(-1,16%)",16:10:23,6733.0
2024-11-13 16:11:25,6733.0,"-0,79","(-1,16%)",16:10:23,6733.0
2024-11-13 17:57:33,6818.0,"+0,06","(+0,09%)",17:57:31,6818.0
2024-11-13 17:57:43,6819.0,"+0,07","(+0,10%)",17:57:43,6819.0
2024-11-13 17:57:53,6820.0,"+0,08","(+0,12%)",17:57:52,6820.0
2024-11-13 17:58:03,6821.0,"+0,09","(+0,13%)",17:58:02,6821.0
2024-11-13 17:58:13,6821.0,"+0,09","(+0,13%)",17:58:07,6821.0
2024-11-13 17:58:23,6819.0,"+0,07","(+0,10%)",17:58:19,6819.0
2024-11-13 17:58:33,6817.0,"+0,05","(+0,07%)",17:58:33,6817.0
2024-11-13 17:58:43,6816.0,"+0,04","(+0,06%)",17:58:43,6816.0
2024-11-13 17:58:54,6817.0,"+0,05","(+0,07%)",17:58:53,6817.0
2024-11-13 17:59:04,6817.0,"+0,05","(+0,07%)",17:59:03,6817.0
2024-11-13 17:59:14,6820.0,"+0,08","(+0,12%)",17:59:12,6817.0
2024-11-13 17:59:24,6817.0,"+0,05","(+0,07%)",17:59:23,6817.0
2024-11-13 17:59:34,6819.0,"+0,07","(+0,10%)",17:59:31,6817.0
2024-11-13 17:59:44,6819.0,"+0,07","(+0,10%)",17:59:36,6817.0
2024-11-13 17:59:54,6820.0,"+0,08","(+0,12%)",17:59:54,6817.0
2024-11-13 18:00:04,6827.0,"+0,15","(+0,22%)",18:00:02,6817.0
2024-11-13 18:00:14,6825.0,"+0,13","(+0,19%)",18:00:14,6817.0
2024-11-13 18:00:24,6823.0,"+0,11","(+0,16%)",18:00:22,6817.0
2024-11-13 18:00:34,6820.0,"+0,08","(+0,12%)",18:00:32,6820.0
2024-11-13 18:00:44,6826.0,"+0,14","(+0,21%)",18:00:44,6820.0
2024-11-13 18:00:54,6827.0,"+0,15","(+0,22%)",18:00:54,6827.0
2024-11-13 18:01:05,6825.0,"+0,13","(+0,19%)",18:01:03,6825.0
2024-11-13 18:01:15,6827.0,"+0,15","(+0,22%)",18:01:13,6827.0
2024-11-13 18:01:25,6827.0,"+0,15","(+0,22%)",18:01:20,6827.0
2024-11-13 18:01:35,6827.0,"+0,15","(+0,22%)",18:01:33,6827.0
2024-11-13 18:01:45,6825.0,"+0,13","(+0,19%)",18:01:42,6827.0
2024-11-13 18:01:55,6825.0,"+0,13","(+0,19%)",18:01:53,6827.0
2024-11-13 18:02:05,6828.0,"+0,16","(+0,23%)",18:02:00,6827.0
2024-11-13 18:02:15,6828.0,"+0,16","(+0,23%)",18:02:09,6827.0
2024-11-13 18:02:25,6827.0,"+0,15","(+0,22%)",18:02:24,6827.0
2024-11-13 18:02:35,6828.0,"+0,16","(+0,23%)",18:02:34,6827.0
2024-11-13 18:02:45,6825.0,"+0,13","(+0,19%)",18:02:45,6827.0
2024-11-13 18:02:55,6825.0,"+0,13","(+0,19%)",18:02:45,6825.0
2024-11-13 18:03:05,6825.0,"+0,13","(+0,19%)",18:02:45,6825.0
2024-11-13 18:03:15,6825.0,"+0,13","(+0,19%)",18:03:15,6825.0
2024-11-13 18:03:25,6827.0,"+0,15","(+0,22%)",18:03:20,6825.0
2024-11-13 18:03:36,6825.0,"+0,13","(+0,19%)",18:03:31,6825.0
2024-11-13 18:03:46,6827.0,"+0,15","(+0,22%)",18:03:42,6825.0
